"time","station","Cond","DOpct","Sal","Temp","Turb","pH"
2023-02-02 18:30:00.000 -0500,Ada,422.3,109.5,0.33,4.939,11.55,7.59
2023-02-02 18:45:00.000 -0500,Ada,422.7,108.6,0.33,4.961,11.6,7.59
2023-02-02 19:00:00.000 -0500,Ada,421.8,109.7,0.33,4.88,11.2,7.6
2023-02-02 19:15:00.000 -0500,Ada,423.4,110.1,0.33,4.91,17.54,7.59
2023-02-02 19:30:00.000 -0500,Ada,424.2,110.3,0.34,4.926,11.23,7.59
2023-02-02 19:45:00.000 -0500,Ada,423.2,109.6,0.34,4.847,16.36,7.6
2023-02-02 20:00:00.000 -0500,Ada,423.1,110.3,0.34,4.843,13.11,7.59
2023-02-02 20:15:00.000 -0500,Ada,422.2,110.3,0.33,4.819,12.91,7.6
2023-02-02 20:30:00.000 -0500,Ada,422.1,110.1,0.33,4.796,11.15,7.6
2023-02-02 20:45:00.000 -0500,Ada,421.7,109.9,0.33,4.752,12.19,7.6
2023-02-02 21:00:00.000 -0500,Ada,421.6,109.7,0.33,4.747,12.63,7.6
2023-02-02 21:15:00.000 -0500,Ada,421.6,109.7,0.33,4.724,13.74,7.6
2023-02-02 21:30:00.000 -0500,Ada,421.5,110.0,0.33,4.714,11.21,7.6
2023-02-02 21:45:00.000 -0500,Ada,420.9,109.3,0.33,4.703,11.86,7.6
2023-02-02 22:00:00.000 -0500,Ada,421.3,110.0,0.34,4.688,11.07,7.6
2023-02-02 22:15:00.000 -0500,Ada,420.9,109.9,0.34,4.648,12.84,7.6
2023-02-02 22:30:00.000 -0500,Ada,420.8,109.9,0.34,4.64,11.25,7.6
2023-02-02 22:45:00.000 -0500,Ada,420.6,109.3,0.34,4.63,13.34,7.6
2023-02-02 23:00:00.000 -0500,Ada,420.3,109.5,0.34,4.6,17.14,7.6
2023-02-02 23:15:00.000 -0500,Ada,420.3,109.0,0.34,4.596,27.47,7.6
2023-02-02 23:30:00.000 -0500,Ada,419.6,109.5,0.34,4.548,12.28,7.6
2023-02-02 23:45:00.000 -0500,Ada,420.1,109.7,0.34,4.544,14.59,7.6
2023-02-03 00:00:00.000 -0500,Ada,419.3,109.7,0.34,4.529,16.44,7.6
2023-02-03 00:15:00.000 -0500,Ada,419.4,109.5,0.34,4.511,17.15,7.6
2023-02-03 00:30:00.000 -0500,Ada,418.8,108.9,0.34,4.493,14.31,7.6
2023-02-03 00:45:00.000 -0500,Ada,419.4,109.1,0.34,4.496,16.28,7.6
2023-02-03 01:00:00.000 -0500,Ada,419.3,109.2,0.34,4.486,24.33,7.6
2023-02-03 01:15:00.000 -0500,Ada,419.1,109.1,0.34,4.439,60.05,7.6
2023-02-03 01:30:00.000 -0500,Ada,420.5,109.4,0.34,4.498,16.46,7.59
2023-02-03 01:45:00.000 -0500,Ada,419.5,109.0,0.34,4.473,19.51,7.59
2023-02-03 02:00:00.000 -0500,Ada,420.3,108.7,0.34,4.483,15.61,7.59
2023-02-03 02:15:00.000 -0500,Ada,418.7,108.3,0.34,4.387,38.54,7.59
2023-02-03 02:30:00.000 -0500,Ada,419.2,108.2,0.34,4.418,13.26,7.59
2023-02-03 02:45:00.000 -0500,Ada,418.1,107.6,0.34,4.399,48.39,7.58
2023-02-03 03:00:00.000 -0500,Ada,419.5,107.7,0.34,4.371,31.77,7.59
2023-02-03 03:15:00.000 -0500,Ada,419.3,108.2,0.34,4.387,16.15,7.59
2023-02-03 03:30:00.000 -0500,Ada,418.8,107.0,0.34,4.355,35.04,7.59
2023-02-03 03:45:00.000 -0500,Ada,418.8,107.5,0.34,4.349,21.98,7.58
2023-02-03 04:00:00.000 -0500,Ada,418.6,107.8,0.34,4.302,63.62,7.59
2023-02-03 04:15:00.000 -0500,Ada,417.7,108.8,0.34,4.257,15.77,7.59
2023-02-03 04:30:00.000 -0500,Ada,416.2,108.1,0.34,4.147,17.19,7.59
2023-02-03 04:45:00.000 -0500,Ada,415.5,107.9,0.34,4.105,26.88,7.59
2023-02-03 05:00:00.000 -0500,Ada,419.0,107.9,0.34,4.17,10.8,7.59
2023-02-03 05:15:00.000 -0500,Ada,421.1,107.3,0.34,4.165,10.26,7.58
2023-02-03 05:30:00.000 -0500,Ada,423.6,106.6,0.34,4.154,18.29,7.58
2023-02-03 05:45:00.000 -0500,Ada,421.1,106.2,0.34,4.067,11.29,7.57
2023-02-03 06:00:00.000 -0500,Ada,422.0,105.6,0.34,4.067,12.32,7.57
2023-02-03 06:15:00.000 -0500,Ada,423.0,105.5,0.34,4.024,13.64,7.57
2023-02-03 06:30:00.000 -0500,Ada,421.2,104.9,0.34,3.957,11.43,7.57
2023-02-03 06:45:00.000 -0500,Ada,420.7,104.8,0.34,3.91,10.21,7.56
2023-02-03 07:00:00.000 -0500,Ada,420.6,104.3,0.34,3.863,10.77,7.56
2023-02-03 07:15:00.000 -0500,Ada,420.5,104.2,0.34,3.841,11.55,7.56
2023-02-03 07:30:00.000 -0500,Ada,419.5,104.0,0.34,3.774,11.91,7.56
2023-02-03 07:45:00.000 -0500,Ada,419.5,103.8,0.34,3.727,13.92,7.56
2023-02-03 08:00:00.000 -0500,Ada,419.6,103.4,0.34,3.701,10.44,7.56
2023-02-03 08:15:00.000 -0500,Ada,419.7,103.3,0.34,3.675,11.17,7.56
2023-02-03 08:30:00.000 -0500,Ada,418.9,102.8,0.34,3.583,14.11,7.55
2023-02-03 08:45:00.000 -0500,Ada,418.1,102.1,0.34,3.513,10.71,7.55
2023-02-03 09:00:00.000 -0500,Ada,419.2,102.1,0.35,3.496,12.23,7.55
2023-02-03 09:15:00.000 -0500,Ada,419.4,101.9,0.35,3.49,12.75,7.52
2023-02-03 09:30:00.000 -0500,Ada,418.8,101.8,0.35,3.495,27.71,7.53
2023-02-03 09:45:00.000 -0500,Ada,419.7,101.8,0.35,3.488,13.39,7.53
2023-02-03 10:00:00.000 -0500,Ada,419.3,101.6,0.35,3.454,12.72,7.53
2023-02-03 10:15:00.000 -0500,Ada,420.5,101.5,0.35,3.492,11.97,7.53
2023-02-03 10:30:00.000 -0500,Ada,422.4,101.6,0.35,3.542,9.77,7.54
2023-02-03 10:45:00.000 -0500,Ada,422.3,101.5,0.35,3.544,12.07,7.54
2023-02-03 11:00:00.000 -0500,Ada,422.9,101.8,0.35,3.555,13.64,7.54
2023-02-03 11:15:00.000 -0500,Ada,423.0,101.8,0.35,3.56,11.21,7.54
2023-02-03 11:30:00.000 -0500,Ada,423.8,101.9,0.35,3.597,13.27,7.55
2023-02-03 11:45:00.000 -0500,Ada,425.0,102.1,0.35,3.626,12.25,7.55
2023-02-03 12:00:00.000 -0500,Ada,427.1,102.5,0.35,3.727,9.68,7.55
2023-02-03 12:15:00.000 -0500,Ada,426.2,102.2,0.35,3.684,11.13,7.55
2023-02-03 12:30:00.000 -0500,Ada,427.5,102.6,0.35,3.719,9.86,7.55
2023-02-03 12:45:00.000 -0500,Ada,427.9,102.5,0.35,3.751,13.22,7.56
2023-02-03 13:00:00.000 -0500,Ada,428.8,102.9,0.35,3.793,12.05,7.56
2023-02-03 13:15:00.000 -0500,Ada,429.0,102.8,0.35,3.804,9.33,7.56
2023-02-03 13:30:00.000 -0500,Ada,430.7,103.2,0.35,3.804,9.57,7.56
2023-02-03 13:45:00.000 -0500,Ada,430.4,103.0,0.35,3.814,9.04,7.56
2023-02-03 14:00:00.000 -0500,Ada,430.6,103.5,0.35,3.818,9.83,7.56
2023-02-03 14:15:00.000 -0500,Ada,431.4,103.7,0.35,3.803,8.89,7.57
2023-02-03 14:30:00.000 -0500,Ada,432.2,103.9,0.35,3.83,9.85,7.56
2023-02-03 14:45:00.000 -0500,Ada,432.9,103.9,0.35,3.842,8.8,7.57
2023-02-03 15:00:00.000 -0500,Ada,431.5,103.9,0.35,3.767,8.38,7.57
2023-02-03 15:15:00.000 -0500,Ada,431.7,104.2,0.35,3.744,9.88,7.58
2023-02-03 15:30:00.000 -0500,Ada,432.4,104.4,0.35,3.764,9.77,7.57
2023-02-03 15:45:00.000 -0500,Ada,432.0,104.0,0.35,3.713,10.22,7.57
2023-02-03 16:00:00.000 -0500,Ada,433.6,104.4,0.36,3.731,9.9,7.57
2023-02-03 16:15:00.000 -0500,Ada,432.2,103.9,0.36,3.636,8.82,7.58
2023-02-03 16:30:00.000 -0500,Ada,431.7,104.1,0.35,3.614,9.01,7.59
2023-02-03 16:45:00.000 -0500,Ada,431.8,104.1,0.36,3.584,11.43,7.59
2023-02-03 17:00:00.000 -0500,Ada,431.0,104.2,0.36,3.535,8.04,7.59
2023-02-03 17:15:00.000 -0500,Ada,430.9,104.3,0.36,3.501,87.5,7.59
2023-02-03 17:30:00.000 -0500,Ada,430.1,103.9,0.36,3.44,21.1,7.59
2023-02-03 17:45:00.000 -0500,Ada,429.2,103.9,0.36,3.343,7.99,7.6
2023-02-03 18:00:00.000 -0500,Ada,428.6,103.9,0.36,3.28,96.3,7.59
2023-02-03 18:15:00.000 -0500,Ada,427.9,103.5,0.36,3.24,39.35,7.59
2023-02-03 18:30:00.000 -0500,Ada,427.4,103.4,0.36,3.14,10.1,7.59
2023-02-03 18:45:00.000 -0500,Ada,425.0,103.1,0.36,3.014,8.32,7.59
2023-02-03 19:00:00.000 -0500,Ada,425.7,103.1,0.36,3.016,7.23,7.59
2023-02-03 19:15:00.000 -0500,Ada,425.9,103.0,0.36,3.001,29.42,7.59
2023-02-03 19:30:00.000 -0500,Ada,423.8,102.7,0.36,2.888,43.71,7.6
2023-02-03 19:45:00.000 -0500,Ada,424.6,102.7,0.36,2.86,9.18,7.59
2023-02-03 20:00:00.000 -0500,Ada,420.7,102.0,0.36,2.651,7.42,7.59
2023-02-03 20:15:00.000 -0500,Ada,421.4,102.0,0.36,2.622,9.16,7.55
2023-02-03 20:30:00.000 -0500,Ada,422.6,102.0,0.36,2.647,8.05,7.57
2023-02-03 20:45:00.000 -0500,Ada,420.6,101.5,0.36,2.534,10.18,7.58
2023-02-03 21:00:00.000 -0500,Ada,420.3,101.4,0.36,2.454,7.55,7.58
2023-02-03 21:15:00.000 -0500,Ada,418.3,101.0,0.36,2.306,8.08,7.58
2023-02-03 21:30:00.000 -0500,Ada,419.2,101.0,0.36,2.345,9.14,7.59
2023-02-03 21:45:00.000 -0500,Ada,418.4,100.7,0.36,2.344,7.88,7.59
2023-02-03 22:00:00.000 -0500,Ada,416.9,100.4,0.36,2.161,118.6,7.59
2023-02-03 22:15:00.000 -0500,Ada,416.8,100.2,0.36,2.152,7.15,7.55
2023-02-03 22:30:00.000 -0500,Ada,415.9,100.1,0.36,2.093,7.47,7.56
2023-02-03 22:45:00.000 -0500,Ada,416.3,99.7,0.36,2.045,8.55,7.57
2023-02-03 23:00:00.000 -0500,Ada,413.5,99.4,0.36,1.848,7.35,7.56
2023-02-03 23:15:00.000 -0500,Ada,414.0,99.4,0.36,1.895,7.3,7.58
2023-02-03 23:30:00.000 -0500,Ada,413.1,99.1,0.36,1.81,7.66,7.58
2023-02-03 23:45:00.000 -0500,Ada,412.1,98.8,0.36,1.752,9.01,7.58
2023-02-04 00:00:00.000 -0500,Ada,411.9,98.5,0.36,1.695,7.38,7.59
2023-02-04 00:15:00.000 -0500,Ada,410.6,98.0,0.36,1.59,6.98,7.54
2023-02-04 00:30:00.000 -0500,Ada,409.6,97.8,0.36,1.512,7.48,7.55
2023-02-04 00:45:00.000 -0500,Ada,409.0,97.7,0.36,1.399,9.2,7.56
2023-02-04 01:00:00.000 -0500,Ada,408.0,97.5,0.36,1.32,7.58,7.54
2023-02-04 01:15:00.000 -0500,Ada,407.2,97.4,0.36,1.275,6.98,7.55
2023-02-04 01:30:00.000 -0500,Ada,406.3,97.3,0.36,1.203,7.43,7.56
2023-02-04 01:45:00.000 -0500,Ada,405.8,97.0,0.36,1.135,7.24,7.56
2023-02-04 02:00:00.000 -0500,Ada,404.2,96.7,0.36,1.01,7.64,7.54
2023-02-04 02:15:00.000 -0500,Ada,403.1,96.6,0.36,0.906,8.12,7.55
2023-02-04 02:30:00.000 -0500,Ada,402.0,96.3,0.36,0.88,6.98,7.56
2023-02-04 02:45:00.000 -0500,Ada,400.8,96.1,0.36,0.733,7.19,7.57
2023-02-04 03:00:00.000 -0500,Ada,400.2,95.9,0.36,0.664,9.92,7.57
2023-02-04 03:15:00.000 -0500,Ada,399.5,95.7,0.36,0.567,7.27,7.56
2023-02-04 03:30:00.000 -0500,Ada,398.5,95.7,0.36,0.573,8.96,7.58
2023-02-04 03:45:00.000 -0500,Ada,399.1,95.5,0.36,0.54,7.12,7.59
2023-02-04 04:00:00.000 -0500,Ada,398.3,95.3,0.36,0.504,6.79,7.59
2023-02-04 04:15:00.000 -0500,Ada,399.6,95.5,0.36,0.573,7.46,7.6
2023-02-04 04:30:00.000 -0500,Ada,401.1,95.3,0.36,0.699,6.77,7.6
2023-02-04 04:45:00.000 -0500,Ada,401.4,95.3,0.36,0.713,10.74,7.6
2023-02-04 05:00:00.000 -0500,Ada,401.2,95.1,0.36,0.711,7.27,7.61
2023-02-04 05:15:00.000 -0500,Ada,402.7,95.3,0.36,0.74,8.16,7.6
2023-02-04 05:30:00.000 -0500,Ada,402.5,95.1,0.36,0.736,7.01,7.6
2023-02-04 05:45:00.000 -0500,Ada,403.1,94.6,0.36,0.799,6.84,7.6
2023-02-04 06:00:00.000 -0500,Ada,403.9,94.2,0.36,0.847,6.87,7.6
2023-02-04 06:15:00.000 -0500,Ada,404.4,93.9,0.36,0.883,6.86,7.59
2023-02-04 06:30:00.000 -0500,Ada,404.6,93.4,0.36,0.896,6.75,7.59
2023-02-04 06:45:00.000 -0500,Ada,404.6,91.9,0.36,0.909,6.75,7.58
2023-02-04 07:00:00.000 -0500,Ada,404.8,92.8,0.36,0.934,6.82,7.58
2023-02-04 07:15:00.000 -0500,Ada,404.9,92.5,0.36,0.931,6.83,7.58
2023-02-04 07:30:00.000 -0500,Ada,405.1,92.5,0.36,0.93,6.81,7.58
2023-02-04 07:45:00.000 -0500,Ada,405.3,91.5,0.36,0.933,6.82,7.58
2023-02-04 08:00:00.000 -0500,Ada,405.2,92.4,0.36,0.937,6.82,7.58
2023-02-04 08:15:00.000 -0500,Ada,405.5,92.3,0.36,0.945,6.73,7.58
2023-02-04 08:30:00.000 -0500,Ada,405.4,92.3,0.36,0.949,6.76,7.58
2023-02-04 08:45:00.000 -0500,Ada,405.6,91.5,0.36,0.957,6.92,7.58
2023-02-04 09:00:00.000 -0500,Ada,405.9,91.3,0.36,0.976,6.83,7.58
2023-02-04 09:15:00.000 -0500,Ada,406.1,93.1,0.36,1.012,6.83,7.59
2023-02-04 09:30:00.000 -0500,Ada,406.9,94.1,0.36,1.031,6.92,7.6
2023-02-04 09:45:00.000 -0500,Ada,406.3,95.8,0.36,1.056,6.91,7.62
2023-02-04 10:00:00.000 -0500,Ada,406.7,97.9,0.36,1.093,6.79,7.63
2023-02-04 10:15:00.000 -0500,Ada,407.2,95.2,0.36,1.139,6.79,7.66
2023-02-04 10:30:00.000 -0500,Ada,407.8,96.2,0.36,1.185,6.76,7.68
2023-02-04 10:45:00.000 -0500,Ada,408.3,95.8,0.36,1.227,6.69,7.7
2023-02-04 11:00:00.000 -0500,Ada,409.3,95.2,0.36,1.268,6.73,7.69
2023-02-04 11:15:00.000 -0500,Ada,410.0,93.8,0.36,1.307,6.53,7.68
2023-02-04 11:30:00.000 -0500,Ada,410.4,94.7,0.36,1.347,6.57,7.69
2023-02-04 11:45:00.000 -0500,Ada,411.3,98.2,0.36,1.404,6.64,7.71
2023-02-04 12:00:00.000 -0500,Ada,412.8,103.0,0.36,1.446,6.61,7.74
2023-02-04 12:15:00.000 -0500,Ada,414.5,99.4,0.36,1.516,6.52,7.79
2023-02-04 12:30:00.000 -0500,Ada,414.5,98.5,0.36,1.572,6.6,7.8
2023-02-04 12:45:00.000 -0500,Ada,415.1,100.7,0.36,1.625,6.64,7.89
2023-02-04 13:00:00.000 -0500,Ada,414.6,106.1,0.36,1.707,6.42,7.95
2023-02-04 13:15:00.000 -0500,Ada,415.8,115.1,0.36,1.687,6.65,8.02
2023-02-04 13:30:00.000 -0500,Ada,416.8,129.0,0.36,1.663,6.47,8.08
2023-02-04 13:45:00.000 -0500,Ada,416.7,135.4,0.36,1.733,6.34,8.17
2023-02-04 14:00:00.000 -0500,Ada,417.3,133.6,0.36,1.786,6.29,8.18
2023-02-04 14:15:00.000 -0500,Ada,417.9,133.2,0.36,1.788,6.21,8.16
2023-02-04 14:30:00.000 -0500,Ada,417.2,132.3,0.36,1.806,6.09,8.16
2023-02-04 14:45:00.000 -0500,Ada,419.4,123.9,0.36,1.812,6.15,8.17
2023-02-04 15:00:00.000 -0500,Ada,419.1,113.0,0.36,1.882,5.98,8.13
2023-02-04 15:15:00.000 -0500,Ada,418.8,126.4,0.36,1.961,5.95,8.11
2023-02-04 15:30:00.000 -0500,Ada,418.5,127.3,0.36,1.983,6.0,8.12
2023-02-04 15:45:00.000 -0500,Ada,419.6,129.7,0.36,2.0,6.02,8.24
2023-02-04 16:00:00.000 -0500,Ada,419.6,139.2,0.36,1.98,6.0,8.29
2023-02-04 16:15:00.000 -0500,Ada,418.2,145.5,0.36,1.962,5.87,8.4
2023-02-04 16:30:00.000 -0500,Ada,419.3,151.4,0.36,1.932,5.84,8.42
2023-02-04 16:45:00.000 -0500,Ada,419.1,148.9,0.36,1.918,5.84,8.42
2023-02-04 17:00:00.000 -0500,Ada,420.9,137.6,0.36,1.91,5.85,8.38
2023-02-04 17:15:00.000 -0500,Ada,420.4,133.1,0.36,1.909,5.9,8.33
2023-02-04 17:30:00.000 -0500,Ada,420.9,128.0,0.36,1.924,5.96,8.27
2023-02-04 17:45:00.000 -0500,Ada,421.6,114.8,0.36,1.956,5.98,8.16
2023-02-04 18:00:00.000 -0500,Ada,421.4,106.4,0.36,1.99,6.06,8.13
2023-02-04 18:15:00.000 -0500,Ada,422.1,109.7,0.36,2.017,6.05,8.17
2023-02-04 18:30:00.000 -0500,Ada,423.2,119.7,0.37,2.043,6.01,8.21
2023-02-04 18:45:00.000 -0500,Ada,421.8,128.7,0.36,2.056,6.1,8.28
2023-02-04 19:00:00.000 -0500,Ada,424.7,112.9,0.37,2.038,6.22,8.2
2023-02-04 19:15:00.000 -0500,Ada,424.7,107.0,0.37,2.044,6.24,8.06
2023-02-04 19:30:00.000 -0500,Ada,424.9,107.0,0.37,2.057,6.22,7.99
2023-02-04 19:45:00.000 -0500,Ada,424.0,106.8,0.37,2.068,6.24,7.96
2023-02-04 20:00:00.000 -0500,Ada,424.9,105.1,0.37,2.062,6.22,7.93
2023-02-04 20:15:00.000 -0500,Ada,424.9,102.2,0.37,2.06,6.3,7.89
2023-02-04 20:30:00.000 -0500,Ada,425.9,101.2,0.37,2.062,6.33,7.84
2023-02-04 20:45:00.000 -0500,Ada,425.6,100.3,0.37,2.066,6.34,7.8
2023-02-04 21:00:00.000 -0500,Ada,426.7,99.7,0.37,2.069,6.31,7.77
2023-02-04 21:15:00.000 -0500,Ada,426.2,99.2,0.37,2.071,6.33,7.75
2023-02-04 21:30:00.000 -0500,Ada,426.2,98.6,0.37,2.076,6.31,7.73
2023-02-04 21:45:00.000 -0500,Ada,427.2,98.8,0.37,2.084,6.49,7.71
2023-02-04 22:00:00.000 -0500,Ada,426.4,98.8,0.37,2.088,6.44,7.7
2023-02-04 22:15:00.000 -0500,Ada,426.4,98.0,0.37,2.093,6.46,7.69
2023-02-04 22:30:00.000 -0500,Ada,426.4,97.4,0.37,2.097,6.53,7.68
2023-02-04 22:45:00.000 -0500,Ada,426.6,96.9,0.37,2.106,6.52,7.67
2023-02-04 23:00:00.000 -0500,Ada,426.8,96.2,0.37,2.122,6.58,7.67
2023-02-04 23:15:00.000 -0500,Ada,427.0,95.9,0.37,2.126,6.66,7.67
2023-02-04 23:30:00.000 -0500,Ada,426.7,95.7,0.37,2.128,6.57,7.66
2023-02-04 23:45:00.000 -0500,Ada,426.9,95.7,0.37,2.136,6.57,7.65
2023-02-05 00:00:00.000 -0500,Ada,427.8,95.7,0.37,2.156,6.57,7.65
2023-02-05 00:15:00.000 -0500,Ada,427.6,95.3,0.37,2.172,6.62,7.64
2023-02-05 00:30:00.000 -0500,Ada,427.8,94.9,0.37,2.187,6.66,7.63
2023-02-05 00:45:00.000 -0500,Ada,427.7,95.3,0.37,2.204,6.56,7.63
2023-02-05 01:00:00.000 -0500,Ada,427.9,95.3,0.37,2.22,6.74,7.62
2023-02-05 01:15:00.000 -0500,Ada,428.0,95.2,0.37,2.233,6.66,7.62
2023-02-05 01:30:00.000 -0500,Ada,428.2,94.6,0.37,2.242,6.7,7.61
2023-02-05 01:45:00.000 -0500,Ada,428.2,93.6,0.37,2.253,6.79,7.61
2023-02-05 02:00:00.000 -0500,Ada,427.9,92.8,0.37,2.266,6.74,7.6
2023-02-05 02:15:00.000 -0500,Ada,428.3,92.7,0.37,2.276,6.68,7.59
2023-02-05 02:30:00.000 -0500,Ada,428.4,92.8,0.37,2.282,6.65,7.58
2023-02-05 02:45:00.000 -0500,Ada,428.2,91.3,0.37,2.282,6.65,7.58
2023-02-05 03:00:00.000 -0500,Ada,428.7,90.6,0.37,2.283,6.74,7.57
2023-02-05 03:15:00.000 -0500,Ada,429.8,89.5,0.37,2.289,6.73,7.56
2023-02-05 03:30:00.000 -0500,Ada,429.4,88.5,0.37,2.295,6.65,7.55
2023-02-05 03:45:00.000 -0500,Ada,429.4,87.4,0.37,2.298,6.69,7.55
2023-02-05 04:00:00.000 -0500,Ada,429.7,87.6,0.37,2.305,6.67,7.54
2023-02-05 04:15:00.000 -0500,Ada,429.9,88.4,0.37,2.311,6.65,7.53
2023-02-05 04:30:00.000 -0500,Ada,430.1,86.2,0.37,2.32,6.65,7.52
2023-02-05 04:45:00.000 -0500,Ada,430.3,83.6,0.37,2.33,6.67,7.52
2023-02-05 05:00:00.000 -0500,Ada,430.1,84.3,0.37,2.34,6.73,7.51
2023-02-05 05:15:00.000 -0500,Ada,430.5,86.6,0.37,2.349,6.77,7.5
2023-02-05 05:30:00.000 -0500,Ada,430.7,87.1,0.37,2.354,6.82,7.49
2023-02-05 05:45:00.000 -0500,Ada,430.9,86.0,0.37,2.356,6.8,7.49
2023-02-05 06:00:00.000 -0500,Ada,430.9,85.5,0.37,2.358,6.84,7.48
2023-02-05 06:15:00.000 -0500,Ada,430.9,85.3,0.37,2.361,6.84,7.47
2023-02-05 06:30:00.000 -0500,Ada,431.1,84.1,0.37,2.364,6.83,7.47
2023-02-05 06:45:00.000 -0500,Ada,431.0,82.1,0.37,2.366,6.87,7.46
2023-02-05 07:00:00.000 -0500,Ada,431.4,80.5,0.37,2.37,6.85,7.46
2023-02-05 07:15:00.000 -0500,Ada,431.7,79.83,0.37,2.375,6.82,7.45
2023-02-05 07:30:00.000 -0500,Ada,431.7,81.9,0.37,2.385,6.82,7.45
2023-02-05 07:45:00.000 -0500,Ada,432.0,83.3,0.37,2.395,6.88,7.44
2023-02-05 08:00:00.000 -0500,Ada,432.6,85.2,0.37,2.409,6.91,7.44
2023-02-05 08:15:00.000 -0500,Ada,431.6,83.7,0.37,2.425,7.03,7.43
2023-02-05 08:30:00.000 -0500,Ada,431.3,85.7,0.37,2.434,7.1,7.43
2023-02-05 08:45:00.000 -0500,Ada,431.4,86.2,0.37,2.445,6.93,7.44
2023-02-05 09:00:00.000 -0500,Ada,432.0,82.1,0.37,2.459,6.95,7.45
2023-02-05 09:15:00.000 -0500,Ada,432.7,77.8,0.37,2.475,6.95,7.45
2023-02-05 09:30:00.000 -0500,Ada,432.7,77.44,0.37,2.488,6.95,7.47
2023-02-05 09:45:00.000 -0500,Ada,433.0,77.71,0.37,2.52,7.03,7.49
2023-02-05 10:00:00.000 -0500,Ada,433.0,81.2,0.37,2.567,6.98,7.5
2023-02-05 10:15:00.000 -0500,Ada,433.9,81.4,0.37,2.621,7.11,7.52
2023-02-05 10:30:00.000 -0500,Ada,434.7,93.7,0.37,2.675,7.06,7.53
2023-02-05 10:45:00.000 -0500,Ada,434.7,107.2,0.37,2.708,6.86,7.54
2023-02-05 11:00:00.000 -0500,Ada,435.1,108.9,0.37,2.727,6.92,7.56
2023-02-05 11:15:00.000 -0500,Ada,434.0,103.8,0.37,2.747,6.94,7.58
2023-02-05 11:30:00.000 -0500,Ada,434.8,100.4,0.37,2.783,6.96,7.6
2023-02-05 11:45:00.000 -0500,Ada,434.6,99.1,0.37,2.803,6.97,7.63
2023-02-05 12:00:00.000 -0500,Ada,435.4,98.0,0.37,2.825,6.96,7.65
2023-02-05 12:15:00.000 -0500,Ada,434.8,95.6,0.37,2.841,6.99,7.67
2023-02-05 12:30:00.000 -0500,Ada,434.9,96.8,0.37,2.844,7.01,7.68
2023-02-05 12:45:00.000 -0500,Ada,435.2,100.4,0.37,2.849,7.0,7.68
2023-02-05 13:00:00.000 -0500,Ada,436.7,104.9,0.37,2.897,6.96,7.69
2023-02-05 13:15:00.000 -0500,Ada,437.7,105.6,0.37,2.965,6.86,7.7
2023-02-05 13:30:00.000 -0500,Ada,439.0,105.3,0.37,3.034,6.85,7.7
2023-02-05 13:45:00.000 -0500,Ada,439.9,107.6,0.37,3.093,6.9,7.71
2023-02-05 14:00:00.000 -0500,Ada,440.6,108.7,0.37,3.159,7.03,7.73
2023-02-05 14:15:00.000 -0500,Ada,441.0,110.4,0.37,3.211,6.79,7.74
2023-02-05 14:30:00.000 -0500,Ada,441.7,114.5,0.37,3.24,7.06,7.76
2023-02-05 14:45:00.000 -0500,Ada,441.6,116.9,0.37,3.275,6.73,7.78
2023-02-05 15:00:00.000 -0500,Ada,442.0,119.8,0.37,3.255,6.71,7.8
2023-02-05 15:15:00.000 -0500,Ada,441.7,125.1,0.37,3.221,6.74,7.82
2023-02-05 15:30:00.000 -0500,Ada,441.2,129.8,0.37,3.174,6.82,7.85
2023-02-05 15:45:00.000 -0500,Ada,440.6,131.0,0.37,3.125,6.79,7.85
2023-02-05 16:00:00.000 -0500,Ada,440.5,127.5,0.37,3.095,6.84,7.83
2023-02-05 16:15:00.000 -0500,Ada,440.8,124.3,0.37,3.079,6.84,7.81
2023-02-05 16:30:00.000 -0500,Ada,441.0,122.8,0.37,3.082,6.84,7.81
2023-02-05 16:45:00.000 -0500,Ada,441.8,122.4,0.37,3.079,6.89,7.81
2023-02-05 17:00:00.000 -0500,Ada,442.6,122.3,0.37,3.072,6.85,7.83
2023-02-05 17:15:00.000 -0500,Ada,442.2,121.8,0.37,3.064,6.88,7.85
2023-02-05 17:30:00.000 -0500,Ada,442.2,121.5,0.37,3.063,6.9,7.85
2023-02-05 17:45:00.000 -0500,Ada,442.7,120.2,0.37,3.066,6.9,7.85
2023-02-05 18:00:00.000 -0500,Ada,444.2,118.4,0.37,3.073,6.83,7.84
2023-02-05 18:15:00.000 -0500,Ada,443.5,117.0,0.37,3.085,6.85,7.83
2023-02-05 18:30:00.000 -0500,Ada,443.6,115.6,0.37,3.1,6.85,7.81
2023-02-05 18:45:00.000 -0500,Ada,444.4,114.4,0.37,3.118,6.89,7.8
2023-02-05 19:00:00.000 -0500,Ada,444.6,112.9,0.37,3.133,6.89,7.79
2023-02-05 19:15:00.000 -0500,Ada,444.6,111.6,0.37,3.145,6.92,7.79
2023-02-05 19:30:00.000 -0500,Ada,444.7,110.8,0.37,3.153,6.89,7.78
2023-02-05 19:45:00.000 -0500,Ada,445.4,110.3,0.37,3.168,6.93,7.77
2023-02-05 20:00:00.000 -0500,Ada,445.5,109.2,0.37,3.183,6.95,7.75
2023-02-05 20:15:00.000 -0500,Ada,445.6,108.6,0.37,3.202,7.0,7.74
2023-02-05 20:30:00.000 -0500,Ada,445.8,107.3,0.37,3.226,6.98,7.73
